"No","ID","EN name","KH name","province_id","province_en","province_kh","district_id","district_en","district_kh","district_id","commune_","commune_","commune"
"780","MKT_2008","Market Kilo6","ផ្សារគីឡូ៦","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120704","Kilomaetr Lekh Prammuoy","គីឡូម៉ែត្រលេខ៦"
"781","MKT_2009","Sopheakmongkol Market","ផ្សារសូផេាកមូងកូល","12","Phnom Penh","ភ្នំពេញ","1205","Dangkao","ដង្កោ","1205","120501","Dangkao","ដង្កោ"
"782","MKT_2010","Reak Chey Market","ផ្សាររាជជ័យ","14","Prey Veng","ព្រៃវែង","1401","Ba Phnum","បាភ្នំ","1401","140102","Cheung Phnum","ជើងភ្នំ"
"783","MKT_2011","Andongmeas","ផ្សារានដូងមេាស","16","Ratanak Kiri","រតនគិរី","1601","Andoung Meas","អណ្ដូងមាស","1601","160104","Ta Lav","តាឡាវ"
"784","MKT_2012","Phsar Nat","ផ្សារណាត់","21","Takeo","តាកែវ","2108","Doun Kaev","ដូនកែវ","2108","120209","Phsar Chas","ផ្សារចាស់"
"785","MKT_2013","Kondomrey Market","ផ្សារកូនដូមរេយ","01","Banteay Meanchey","បន្ទាយមានជ័យ","0110","Paoy Paet","ប៉ោយប៉ែត","0110","011002","Paoy Paet","ប៉ោយប៉ែត"
"786","MKT_2014","Tram Kak Market","ផ្សារត្រាំកក់","21","Takeo","តាកែវ","2109","Tram Kak","ត្រាំកក់","2109","210913","Tram Kak","ត្រាំកក់"
"787","MKT_2015","Kork Thlok Market ( Small Market In Province)","ផ្សារគោកធ្លក","17","Siemreap","សៀមរាប","1710","Siem Reap","សៀមរាប","1710","171009","Siem Reab","សៀមរាប"
"788","MKT_2016","Plum Por Market","ផ្សារពលុម ពូរ","15","Pursat","ពោធិ៍សាត់","1502","Kandieng","កណ្ដៀង","1502","150203","Kandieng","កណ្ដៀង"
"789","MKT_2017","Bakchenhchien Market","ផ្សារបាក់ចេញជៀន","15","Pursat","ពោធិ៍សាត់","1504","Phnum Kravanh","ភ្នំក្រវ៉ាញ","1504","120209","Phsar Chas","ផ្សារចាស់"
"790","MKT_2018","100 Borey Market","ផ្សារ១០០ បុរី","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120802","Tuek Thla","ទឹកថ្លា"
"791","MKT_2019","Prek Dach Market","ផ្សារព្រេក ដាច","08","Kandal","កណ្តាល","0805","Leuk Daek","លើកដែក","0805","080507","Sandar","សណ្ដារ"
"792","MKT_2020","Romeas Market","ផ្សាររូមេាស","04","Kampong Chhnang","កំពង់ឆ្នាំង","0408","Tuek Phos","ទឹកផុស","0408","040808","Tuol Khpos","ទួលខ្ពស់"
"793","MKT_2021","Anlong Chre Market","ផ្សារានលូង ចរេ","05","Kampong Speu","កំពង់ស្ពឺ","0508","Thpong","ថ្ពង","0508","120209","Phsar Chas","ផ្សារចាស់"
"794","MKT_2022","Speun Dert","ផ្សារស្ពាន ដេរត","05","Kampong Speu","កំពង់ស្ពឺ","0504","Aoral","ឱរ៉ាល់","0504","120209","Phsar Chas","ផ្សារចាស់"
"795","MKT_2023","Chong Cheach","ផ្សារចូង ចេាច","25","Tboung Khmum","ត្បូងឃ្មុំ","2501","Dambae","តំបែរ","2501","250102","Dambae","តំបែរ"
"796","MKT_2024","Big Tree Market","ផ្សារបីហ្គ ត្រេេ","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120704","Kilomaetr Lekh Prammuoy","គីឡូម៉ែត្រលេខ៦"
"797","MKT_2025","Krang Daung","ផ្សារក្រាំងដូង","13","Preah Vihear","ព្រះវិហារ","1305","Rovieng","រវៀង","1305","130501","Robieb","របៀប"
"798","MKT_2026","Psar Tbaeng Khpos Market","ផ្សារ តបែង ខពូស","04","Kampong Chhnang","កំពង់ឆ្នាំង","0407","Sameakki Mean Chey","សាមគ្គីមានជ័យ","0407","120209","Phsar Chas","ផ្សារចាស់"
"799","MKT_2027","Preah Dak Market","ផ្សារព្រះដាក់","17","Siemreap","សៀមរាប","1703","Banteay Srei","បន្ទាយស្រី","1703","120209","Phsar Chas","ផ្សារចាស់"
"800","MKT_2028","Stueng Hav Market","ផ្សារសតុេង ហាវ","18","Preah Sihanouk","ព្រះសីហនុ","1803","Stueng Hav","ស្ទឹងហាវ","1803","180303","Tumnob Rolok","ទំនប់រលក"
"801","MKT_2029","Tek Khang","ផ្សារតេក ខាង","08","Kandal","កណ្តាល","0806","Lvea Aem","ល្វាឯម","0806","080615","Tuek Khleang","ទឹកឃ្លាំង"
"802","MKT_2030","Chum Kiri Market","ផ្សារចុម គិរី","07","Kampot","កំពត","0704","Chum Kiri","ជុំគិរី","0704","120209","Phsar Chas","ផ្សារចាស់"
"803","MKT_2031","Ta Huy Maret","ផ្សារតា ហុយ","14","Prey Veng","ព្រៃវែង","1406","Peam Chor","ពាមជរ","1406","120209","Phsar Chas","ផ្សារចាស់"
"804","MKT_2032","Taran","ផ្សារតារាន","06","Kampong Thom","កំពង់ធំ","0604","Prasat Ballangk","ប្រាសាទបល្ល័ង្គ","0604","120209","Phsar Chas","ផ្សារចាស់"
"805","MKT_2033","Psar Pongror","ផ្សារ ពូងរូរ","04","Kampong Chhnang","កំពង់ឆ្នាំង","0406","Rolea B'ier","រលាប្អៀរ","0406","040610","Rolea B'ier","រលាប្អៀរ"
"806","MKT_2034","Tang Krasang","ផ្សារតាង ក្រាសាង","06","Kampong Thom","កំពង់ធំ","0607","Santuk","សន្ទុក","0607","060703","Kampong Thma","កំពង់ថ្ម"
"807","MKT_2035","Thou Mak Market","ផ្សារថអូ មាក","20","Svay Rieng","ស្វាយរៀង","2008","Bavet","បាវិត","2008","200805","Prey Angkunh","ព្រៃអង្គុញ"
"808","MKT_2036","Lerkdeak Market","ផ្សារលេរកដេាក","08","Kandal","កណ្តាល","0804","Kaoh Thum","កោះធំ","0804","080404","Kaoh Thum Ka","កោះធំ ‹ក›"
"809","MKT_2037","Crang Chan Market","ផ្សារករាង ចាន","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120704","Kilomaetr Lekh Prammuoy","គីឡូម៉ែត្រលេខ៦"
"810","MKT_2038","Salalek5 Market","ផ្សារSalalek៥","04","Kampong Chhnang","កំពង់ឆ្នាំង","0405","Kampong Tralach","កំពង់ត្រឡាច","0405","040504","Kampong Tralach","កំពង់ត្រឡាច"
"811","MKT_2039","Market Dear Dong","ផ្សារដេារ ដូង","08","Kandal","កណ្តាល","0805","Leuk Daek","លើកដែក","0805","080507","Sandar","សណ្ដារ"
"812","MKT_2040","Ta Huy Market","ផ្សារតា ហុយ","14","Prey Veng","ព្រៃវែង","1406","Peam Chor","ពាមជរ","1406","120209","Phsar Chas","ផ្សារចាស់"
"813","MKT_2041","Decho Akphivoadth","ផ្សារដេចូ ាកផីវូាដថ","07","Kampot","កំពត","0703","Chhuk","ឈូក","0703","070304","Chhuk","ឈូក"
"814","MKT_2042","Sne Market","ផ្សារសនេ","14","Prey Veng","ព្រៃវែង","1401","Ba Phnum","បាភ្នំ","1401","140102","Cheung Phnum","ជើងភ្នំ"
"815","MKT_2043","Thnal Bambaek Market","ផ្សារថ្នល់បំបែក","05","Kampong Speu","កំពង់ស្ពឺ","0508","Thpong","ថ្ពង","0508","120209","Phsar Chas","ផ្សារចាស់"
"816","MKT_2044","Krd","ផ្សារក្រដ","02","Battambang","Battambang","0212","Kamrieng","កំរៀង","0212","021201","Kamrieng","កំរៀង"
"817","MKT_2045","Sdao Market","ផ្សារស្តៅ","02","Battambang","Battambang","0207","Rotonak Mondol","រតនមណ្ឌល","0207","120209","Phsar Chas","ផ្សារចាស់"
"818","MKT_2046","Psar Smart","ផ្សារ សមារត","04","Kampong Chhnang","កំពង់ឆ្នាំង","0403","Kampong Chhnang","កំពង់ឆ្នាំង","0403","040302","Kampong Chhnang","កំពង់ឆ្នាំង"
"819","MKT_2047","Market Kilo9","ផ្សារគីឡូ៩","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120711","Chrang Chamreh Ti Muoy","ច្រាំងចំរេះទី ១"
"820","MKT_2048","Stung Chai Makert","ផ្សារសតុង ចៃ មាកេរត","18","Preah Sihanouk","ព្រះសីហនុ","1804","Kampong Seila","កំពង់សីលា","1804","180402","Kampong Seila","កំពង់សីលា"
"821","MKT_2049","Bamnak Market","ផ្សារបាមនាក","15","Pursat","ពោធិ៍សាត់","1505","Pursat","ពោធិ៍សាត់","1505","120209","Phsar Chas","ផ្សារចាស់"
"822","MKT_2050","Baknak. Market","ផ្សារបាក់ណាក់.","15","Pursat","ពោធិ៍សាត់","1505","Pursat","ពោធិ៍សាត់","1505","120209","Phsar Chas","ផ្សារចាស់"
"823","MKT_2051","Tipadei Market","ផ្សារតីពាដី","02","Battambang","Battambang","0213","Koas Krala","គាស់ក្រឡ","0213","021302","Kaos Krala","គាស់ក្រឡ"
"824","MKT_2052","Dong Kralor Market","ផ្សារដូង ក្រាលូរ","19","Stung Treng","ស្ទឹងត្រែង","1904","Stueng Traeng","ស្ទឹងត្រែង","1904","190401","Stueng Traeng","ស្ទឹងត្រែង"
"825","MKT_2053","Svay Pat","ផ្សារស្វាយ ពាត","13","Preah Vihear","ព្រះវិហារ","1305","Rovieng","រវៀង","1305","130501","Robieb","របៀប"
"826","MKT_2054","Chroytakeav Market","ផ្សារចរូយតាកេាវ","08","Kandal","កណ្តាល","0804","Kaoh Thum","កោះធំ","0804","080404","Kaoh Thum Ka","កោះធំ ‹ក›"
"827","MKT_2055","Khos Thom Market","ផ្សារខូស ធំ","08","Kandal","កណ្តាល","0804","Kaoh Thum","កោះធំ","0804","080404","Kaoh Thum Ka","កោះធំ ‹ក›"
"828","MKT_2056","Bengburi Market","ផ្សារបេងបុរី","14","Prey Veng","ព្រៃវែង","1403","Kampong Trabaek","កំពង់ត្របែក","1403","140307","Kampong Trabaek","កំពង់ត្របែក"
"829","MKT_2057","Sela Khmer Market","ផ្សារសេលា ខមេរ","01","Banteay Meanchey","បន្ទាយមានជ័យ","0110","Paoy Paet","ប៉ោយប៉ែត","0110","011002","Paoy Paet","ប៉ោយប៉ែត"
"830","MKT_2058","Huyleng Soer","ផ្សារហុយលេង សូេរ","01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","0102","010201","Banteay Neang","បន្ទាយនាង"
"831","MKT_2059","Rongvong Mol Market","ផ្សាររូងវូង មូល","22","Oddar Meanchey","ឧត្តរមានជ័យ","2201","Anlong Veaeng","អន្លង់វែង","2201","220101","Anlong Veaeng","អន្លង់វែង"
"832","MKT_2060","Phum Thom Market","ផ្សារផុម ធំ","14","Prey Veng","ព្រៃវែង","1403","Kampong Trabaek","កំពង់ត្របែក","1403","140307","Kampong Trabaek","កំពង់ត្របែក"
"833","MKT_2061","Preychas Market","ផ្សារព្រេយចាស","08","Kandal","កណ្តាល","0803","Khsach Kandal","ខ្សាច់កណ្ដាល","0803","080313","Sanlung","សន្លុង"
"834","MKT_2062","New Boeng Salaang Market","ផ្សារនេវ បឹង សាលាាង","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120713","Tuol Sangkae 1","ទួលសង្កែទី១"
"835","MKT_2063","Teuk Thla Market","ផ្សារទឹកថ្លា","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120802","Tuek Thla","ទឹកថ្លា"
"836","MKT_2064","Rusey Chroy","ផ្សារឫស្សី ចរូយ","08","Kandal","កណ្តាល","0807","Mukh Kampul","មុខកំពូល","0807","080709","Ruessei Chrouy","ឫស្សីជ្រោយ"
"837","MKT_2065","Oyadav Market","ផ្សារូយាដាវ","16","Ratanak Kiri","រតនគិរី","1607","Ou Ya Dav","អូរយ៉ាដាវ","1607","120209","Phsar Chas","ផ្សារចាស់"
"838","MKT_2066","Trapeang Chhouk Market","ផ្សារត្រពាំងឈូក","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120808","Ou Baek K'am","អូរបែកក្អម"
"839","MKT_2067","Preak Anchanh","ផ្សារព្រេាក ានចាញ","08","Kandal","កណ្តាល","0807","Mukh Kampul","មុខកំពូល","0807","080703","Preaek Anhchanh","ព្រែកអញ្ចាញ"
"840","MKT_2068","Peam Chi Kang","ផ្សារពាមជីកង","03","Kampong Cham","កំពង់ចាម","0307","Kang Meas","កងមាស","0307","030704","Peam Chi Kang","ពាមជីកង"
"841","MKT_2069","Potkhao Market","ផ្សារពូតខៅ","06","Kampong Thom","កំពង់ធំ","0607","Santuk","សន្ទុក","0607","060703","Kampong Thma","កំពង់ថ្ម"
"842","MKT_2070","Prame","ផ្សារព្រាមេ","13","Preah Vihear","ព្រះវិហារ","1307","Tbaeng Mean Chey","ត្បែងមានជ័យ","1307","130706","Preah Khleang","ព្រះឃ្លាំង"
"843","MKT_2071","Phnom Penh Market","ផ្សារភ្នំពេញ","13","Preah Vihear","ព្រះវិហារ","1304","Kuleaen","គូលែន","1304","130401","Kuleaen Tboung","គូលែនត្បូង"
"844","MKT_2072","Pou","ផ្សារពអូ","13","Preah Vihear","ព្រះវិហារ","1307","Tbaeng Mean Chey","ត្បែងមានជ័យ","1307","130706","Preah Khleang","ព្រះឃ្លាំង"
"845","MKT_2073","Srayov Market","ផ្សារស្រាយូវ","06","Kampong Thom","កំពង់ធំ","0603","Stueng Saen","ស្ទឹងសែន","0603","060302","Kampong Thum","កំពង់ធំ"
